activity,x-axis,y-axis,z-axis
Walking,3.57,1.27,-2.0294318
Standing,-1.92,9.72,1.23
Standing,-1.84,10.08,2.07
Standing,-0.91,9.62,2.6
Walking,7.12,12.07,2.6423476
Walking,7.16,10.73,-2.37
Walking,1.04,8.16,-6.17
Jogging,-16.74,-0.99,-4.33
Jogging,-4.18,1.27,-2.68
Jogging,-2.41,9.0,-0.46
Standing,-6.47,7.25,1.57
Walking,0.5,3.95,-3.15
Standing,-1.8,9.81,0.7218784
Standing,-6.13,7.59,1.57
Walking,-3.49,-0.04,-1.57
Standing,-0.99,9.47,2.56
Walking,1.84,16.09,1.76
Standing,-1.57,9.3,1.12
Jogging,-7.08,3.72,2.68
Jogging,-19.61,2.76,-6.09
Walking,-1.33,13.48,-0.88532263
Standing,-0.84,9.72,2.41
Jogging,-11.11,13.95,3.26
Walking,0.34,13.33,0.92618364
Walking,-2.75,18.24,13.33432
Standing,1.04,9.92,0.34
Walking,5.98,10.34,3.1463003
Walking,3.68,12.45,-2.7513103
Jogging,-0.27,-1.95,-4.02
Jogging,11.75,-4.29,6.05
Standing,-3.98,8.89,-0.27
Walking,1.95,12.22,-1.69
Walking,5.67,8.08,3.9499009
Standing,-4.56,8.69,-0.15
Standing,-1.08,9.43,-0.34
Walking,0.65,3.3,-3.1463003
Walking,0.34,6.7,-1.9885708
Jogging,-12.41,-2.83,2.79
Walking,-4.06,5.63,2.03
Jogging,-0.42,19.57,-3.15
Walking,-2.96,5.75,-2.22
Standing,1.14,10.12,-0.53
Jogging,5.75,-3.45,0.88532263
Standing,-2.3,9.15,3.41
Jogging,-5.94,-4.71,8.580819
Jogging,0.27,1.42,0.23154591
Walking,-2.41,10.27,0.84
Walking,-3.26,6.78,-1.08
Walking,-2.14,5.01,-0.5720546
Standing,-0.11,9.89,1.38
Standing,1.76,9.89,0.92618364
Standing,-6.13,7.08,-1.18
Standing,-1.42,9.23,3.57
Standing,-1.12,9.34,1.33
Standing,-1.5,9.92,0.5
Jogging,-0.76,1.65,-5.37
Standing,3.41,9.43,-1.95
Jogging,-6.21,14.14,5.053149
Standing,-1.73,9.85,1.23
Standing,-9.08,3.68,0.38
Walking,0.11,6.66,-3.06
Walking,-0.72,8.85,-0.65
Walking,4.21,7.5,-0.72
Jogging,1.5,12.18,6.0882955
Standing,0.89,9.85,-0.15
Walking,6.78,3.11,2.72
Walking,-2.45,7.06,-0.42
Standing,-5.6,7.89,-1.12
Walking,10.95,9.7,7.3549876
Walking,6.21,12.34,0.3
Walking,7.46,11.65,0.65
Standing,2.37,9.34,2.79
Jogging,-13.1,12.6,-4.3312707
Standing,-1.27,9.47,1.33
Standing,-0.99,9.38,3.38
Walking,-8.12,3.02,6.66
Walking,15.36,-4.14,1.46
Walking,-1.84,11.84,-2.34
Standing,-7.5,6.59,1.65
Walking,-1.92,2.96,-3.49
Standing,-8.39,5.09,-0.95
Standing,-8.01,5.09,-1.23
Walking,8.58,-0.53,-5.28
Jogging,0.5,-3.87,2.41
Jogging,-1.31,-1.8,2.37
Standing,-0.27,9.96,0.76
Jogging,9.85,-4.71,2.22
Walking,-4.21,10.0,6.59
Walking,0.99,7.5,-4.4
Walking,6.78,10.69,2.2609777
Walking,11.65,17.67,-1.8
Jogging,-12.53,18.92,-4.8216033
Standing,-0.38,9.85,0.99
Jogging,10.19,19.57,-1.56634
Standing,-1.92,9.53,2.07
Jogging,-3.41,-11.54,-0.19
Standing,-6.47,7.21,1.5
Standing,-0.53,9.92,1.31
Walking,-2.83,6.09,-2.3699405
Jogging,4.21,13.76,-9.384419
Jogging,1.73,10.88,6.51
Walking,-1.53,0.42,2.3426998
Standing,2.72,8.66,0.5
Walking,-8.28,15.64,2.22
Jogging,1.92,3.68,3.255263
Walking,3.11,12.45,-2.8738933
Jogging,7.21,6.89,-5.18
Walking,2.79,10.69,1.1849703
Walking,8.35,5.75,-3.95
Walking,1.8,5.33,-0.95342433
Standing,-0.61,9.92,0.84
Jogging,-5.67,8.28,-3.445948
Walking,6.17,9.81,-2.8330324
Standing,-1.65,9.72,1.27
Walking,-3.21,8.08,-3.26
Jogging,10.76,-2.79,-3.36
Standing,0.08,9.85,1.54
Walking,1.69,13.25,1.08
Standing,-1.14,9.34,1.33
Walking,-5.67,11.56,0.53
Jogging,4.67,6.78,3.336985
Standing,5.48,7.44,1.12
Jogging,-19.23,11.41,-5.94
Standing,3.6,9.47,-1.99
Standing,-8.16,5.43,-0.61
Jogging,-0.89,7.25,5.09
Jogging,-4.25,-0.69,-2.79
Jogging,-4.48,-0.8,-4.56
Walking,1.57,12.95,6.02
Standing,-7.97,5.37,-1.14
Standing,-0.95,9.38,-0.5
Standing,-1.14,9.3,1.31
Standing,1.31,9.62,1.12
Jogging,-12.3,14.29,8.77
Walking,1.38,5.48,2.1111538
Walking,11.22,-0.84,-7.44
Jogging,1.46,19.57,8.076866
Walking,2.68,10.42,-3.6
Walking,2.87,14.56,-1.9885708
Standing,0.69,9.58,2.72
Standing,0.34,9.7,2.4925237
Jogging,-1.5,9.38,6.43
Standing,-0.89,10.08,3.15
Standing,-1.61,9.81,0.57
Standing,-1.33,9.19,2.9556155
Jogging,-4.25,-19.61,1.12
Jogging,7.59,5.75,6.78
Walking,-2.79,13.1,-6.74
Walking,3.57,2.6,-2.3426998
Walking,-1.08,13.72,2.070293
Jogging,7.06,0.95,-5.09
Jogging,16.51,-8.01,-12.76
Standing,-1.57,9.58,2.070293
Jogging,8.05,3.49,1.76
Walking,-0.11,5.18,-0.6537767
Jogging,14.6,-14.67,1.5390993
Standing,-7.86,5.09,-1.38
Jogging,-9.19,19.57,-18.31
Walking,-3.26,12.87,-6.09
Walking,0.04,5.43,-2.07
Walking,9.04,2.37,-0.7627395
Standing,1.92,9.77,0.31
Walking,2.68,5.86,-4.099725
Standing,1.57,9.72,0.27
Jogging,6.05,-0.95,-0.46
Standing,0.5,10.04,-1.3075534
Jogging,4.02,19.15,-3.9771416
Walking,3.26,10.61,-0.08172209
Jogging,-8.85,-1.88,-0.31
Standing,1.65,9.85,0.9942854
Walking,0.7627395,11.536434,-1.6480621
Walking,9.3,1.08,8.08
Jogging,-0.15,18.58,-9.7
Jogging,1.61,-2.26,-0.46309182
Jogging,2.11,1.92,0.84446156
Standing,-0.76,10.27,1.18
Jogging,5.053149,5.09401,-3.336985
Jogging,-2.34,-17.69,-8.96
Standing,1.12,8.73,-1.42
Jogging,-0.3,2.15,-1.334794
Walking,-11.6,6.55,-1.69
Walking,0.46309182,3.636633,-0.95342433
Walking,3.87,3.49,-3.8273177
Walking,3.57,10.53,-2.45
Standing,-0.11,9.92,1.27
Jogging,6.44,13.95,-5.41
Standing,-4.71,8.2,-1.31
Standing,-1.69,9.81,0.8036005
Standing,1.23,9.81,0.5
Walking,-0.38,8.77,0.8036005
Walking,3.64,7.82,-0.9125633
Standing,-0.27,9.92,0.99
Jogging,13.21,15.6,-1.9477097
Walking,3.15,15.02,6.13
Standing,-5.01,8.5,-0.04
Standing,0.76,9.81,-1.334794
Jogging,-19.34,-0.65,-0.29964766
Standing,0.99,9.92,0.31
Jogging,18.66,16.89,-0.9125633
Jogging,3.91,-4.02,-0.84446156
Walking,3.76,0.31,-1.92
Walking,-5.52,9.08,0.31
Walking,-2.37,7.4,5.175732
Jogging,3.41,-11.73,1.08
Standing,-5.24,8.12,-1.08
Jogging,-6.97,-6.28,-2.22
Standing,2.37,9.38,2.83
Standing,1.12,9.92,0.61
Walking,-1.46,7.74,2.96
Standing,-4.94,8.43,-0.23
Walking,-6.66,-3.57,-3.11
Jogging,0.27,-7.7,-1.0351465
Walking,-3.68,9.89,7.5865335
Jogging,0.93,-10.65,-7.16
Standing,-1.18,9.58,2.91
Walking,0.11,10.04,-3.15
Standing,-0.99,9.38,-0.27
Jogging,-8.5,16.93,-14.18
Walking,-5.18,13.87,2.79
Jogging,5.86,-1.99,1.7570249
Standing,-1.33,9.51,2.4516625
Walking,0.38136974,7.6273947,-0.46309182
Standing,-1.18,9.34,1.08
Jogging,8.54,15.21,9.384419
Walking,6.74,2.45,4.3312707
Walking,-0.3,4.56,-2.68
Walking,-0.46,6.59,0.38
Jogging,-4.71,13.91,-5.6
Walking,-2.49,9.66,4.29
Walking,15.6,1.08,-0.0
Standing,-2.07,9.53,-1.14
Standing,8.01,4.48,1.14
Standing,-1.18,9.81,1.65
Jogging,-9.11,19.38,-10.53
Walking,-0.99,3.34,1.33
Standing,-0.11,10.04,1.65
Standing,-0.84,9.43,-0.11
Jogging,-11.84,-1.84,-10.38
Walking,-2.49,4.25,-0.46309182
Walking,11.11,6.55,2.72
Jogging,19.91,4.99,-13.82
Walking,-1.8,6.97,9.302697
Standing,3.3,9.43,-1.95
Jogging,-0.93,-2.53,-4.4
Jogging,1.65,4.99,2.7921712
Walking,-5.71,4.48,-0.9942854
Walking,18.96,12.64,0.15
Walking,-1.73,5.48,-1.879608
Jogging,-4.6,-17.35,0.0
Walking,2.07,6.13,-1.23
Standing,-0.99,9.77,1.08
Standing,0.08,9.92,1.31
Walking,8.2,8.73,-0.14982383
Jogging,-2.26,-0.11,1.61
Standing,-5.24,7.89,-0.8
Standing,0.99,10.76,-0.88532263
Walking,7.82,-5.67,-4.33
Jogging,-2.56,-1.31,-3.1463003
Walking,7.7,12.37,-0.42223078
Jogging,-6.93,0.42,1.33
Standing,4.52,7.74,0.72
Walking,2.76,13.14,0.5720546
Jogging,-0.53,-4.29,-4.79
Jogging,-5.2,19.46,18.89
Standing,-1.04,9.43,-0.42
Walking,6.82,7.01,-0.53119355
Walking,4.14,6.51,-0.6537767
Standing,1.8,9.85,0.88532263
Walking,13.1,2.49,9.615966
Jogging,-10.88,10.34,-0.9942854
Walking,3.718355,8.308413,-1.4573772
Standing,-5.52,7.93,-1.04
Standing,-1.31,9.92,0.53
Walking,1.42,7.16,0.46309182
Jogging,-19.23,1.42,-3.68
Jogging,19.57,19.53,-11.727119
Standing,-2.64,9.58,2.72
Jogging,4.21,15.13,-3.173541
Walking,-6.24,16.97,0.88532263
Walking,2.07,13.14,1.5390993
Walking,19.04,-0.34,-5.053149
Standing,-1.14,9.28,1.33
Jogging,-5.67,0.61,-1.65
Walking,0.11,4.75,0.95
Walking,-7.08,3.45,-4.3312707
Walking,4.86,8.47,2.91
Jogging,-2.15,-0.91,-2.76
Standing,-0.91,9.34,3.26
Standing,-1.5,9.77,0.69
Standing,2.87,9.28,-0.8
Walking,0.93,5.09,-0.9125633
Standing,-0.61,9.51,2.4925237
Walking,-6.24,16.13,-4.67
Jogging,-14.48,16.32,-9.85
Standing,-0.57,9.85,0.38
Walking,0.8,3.76,-0.72
Jogging,-1.65,-0.3,-1.31
Jogging,7.55,3.72,-7.04
Standing,-5.13,8.2,1.33
Jogging,-0.23,-5.43,0.95
Standing,-1.14,9.3,1.27
Walking,1.18,9.43,-0.57
Jogging,-2.41,15.47,12.79
Walking,7.21,13.87,6.55
Walking,1.57,7.16,-1.334794
Standing,-4.33,8.5,-1.33
Walking,1.04,11.18,-0.19
Standing,-0.95,9.38,2.6423476
Standing,-0.99,9.92,0.69
Standing,-1.92,9.7,-0.84
Jogging,-4.9,-3.68,0.99
Jogging,-9.77,10.73,12.34
Standing,-1.12,9.38,-0.5
Walking,1.12,5.43,-1.879608
Jogging,-7.27,15.4,0.08172209
Standing,-0.23,9.89,1.04
Jogging,18.05,0.76,12.489859
Jogging,-11.03,19.53,-7.74
Standing,-5.09,8.28,-1.23
Standing,-1.5,9.85,0.76
Standing,1.08,9.96,-1.4982382
Jogging,7.12,-5.75,11.3
Walking,1.73,0.57,3.76
Walking,-1.69,12.83,0.69
Standing,-1.42,9.89,0.5720546
Jogging,-0.31,3.6,-5.67
Standing,-1.14,9.72,1.04
Jogging,2.87,14.71,-5.98
Jogging,-2.14,6.78,2.3426998
Walking,5.13,13.91,-1.14
Walking,6.13,14.79,1.7570249
Walking,6.93,6.78,-3.173541
Standing,-7.5,6.32,1.14
Standing,0.42,10.08,-0.89
Walking,4.33,2.87,-3.02
Jogging,-1.08,3.45,-4.399372
Walking,-0.99,10.0,-3.83
Standing,1.61,9.43,-1.525479
Walking,-2.91,2.34,-2.9556155
Standing,1.57,9.72,0.34
Standing,-5.09,8.24,1.5
Jogging,6.05,-0.76,-1.3075534
Walking,0.42,15.55,-4.52
Jogging,5.37,1.23,-1.7297841
Walking,0.19,5.33,-3.5957718
Jogging,-19.23,-2.72,-1.69
Walking,-5.56,11.56,6.21
Walking,4.44,2.91,-1.2258313
Walking,9.28,3.68,4.7126403
Jogging,-4.99,14.41,1.8387469
Standing,-1.33,9.77,1.2258313
Walking,4.18,5.71,3.72
Jogging,-3.49,-4.9,-2.2201166
Walking,7.16,14.02,0.23
Standing,1.04,9.89,0.38
Walking,-6.4,12.83,-1.4573772
Walking,-7.27,14.44,3.0237172
Jogging,1.42,-2.49,0.42223078
Walking,7.08,0.5,1.08
Walking,-2.76,1.73,-1.99
Jogging,-1.27,17.92,-3.173541
Walking,-8.96,18.12,14.02
Walking,1.8,2.98,-5.6
Standing,-1.18,9.34,-0.46
Walking,3.72,12.49,-3.91
Walking,5.63,2.6,0.76
Jogging,0.31,-2.22,-0.19068487
Jogging,-1.08,-2.03,-0.46
Standing,-1.33,9.62,2.53
Jogging,-5.6,-6.7,-7.27
Walking,5.52,6.05,-1.33
Jogging,0.91,-5.79,-1.57
Walking,-8.24,4.6,-2.11
Standing,-1.18,9.34,1.33
Walking,-2.68,10.42,4.82
Walking,0.46,7.27,1.7570249
Jogging,-11.41,13.44,-8.85
Walking,4.33,5.94,0.57
Standing,-1.5,9.85,0.57
Standing,-0.46,10.65,4.67
Jogging,-19.15,6.55,-12.87
Walking,3.41,8.12,2.72
Standing,-0.99,9.47,-0.38
Standing,-1.5,9.81,0.69
Standing,1.65,9.19,0.99
Jogging,-8.66,2.96,11.8
Walking,3.3,8.2,1.56634
Walking,1.65,9.15,-2.6
Walking,-0.15,13.25,0.95
Jogging,2.03,7.35,6.891896
Jogging,2.07,3.26,-1.04
Standing,-8.28,4.86,-1.23
Standing,2.22,9.34,-1.08
Standing,1.69,9.81,0.92618364
Standing,-8.35,5.86,-1.08
Standing,5.63,6.44,-0.11
Walking,12.68,5.22,-0.8
Standing,1.04,9.89,0.38
Walking,-5.37,11.45,-1.84
Walking,-4.99,2.68,1.14
Standing,-0.08,9.89,0.84
Jogging,-7.78,8.96,4.372132
Walking,-2.75,9.89,6.742072
Walking,-3.3,9.81,-0.61291564
Standing,-1.14,9.66,2.2201166
Jogging,0.61,19.5,4.671779
Walking,-8.66,11.45,-3.02
Standing,-4.67,7.46,-0.93
Standing,-3.15,8.43,-0.93
Jogging,7.31,16.09,10.991621
Jogging,17.35,6.28,2.37
Walking,19.57,8.24,2.7921712
Standing,1.65,10.04,0.84446156
Walking,5.63,2.6,0.76
Standing,0.0,9.85,1.61
Walking,1.69,11.03,0.6946377
Jogging,-2.37,7.78,-9.152874
Walking,15.64,5.43,0.7627395
Jogging,-5.33,19.57,0.19
Jogging,-8.24,-1.18,-8.05
Walking,-0.91,8.05,-1.84
Jogging,-1.31,-1.23,3.41
Jogging,6.17,3.06,1.84
Standing,-5.13,8.05,-1.27
Jogging,-1.08,-2.87,0.69
Standing,0.04,9.89,1.57
Walking,3.6,3.38,-2.4108016
Standing,-1.08,9.51,2.152015
Jogging,-3.64,-3.34,-6.469665
Standing,-8.05,5.41,-0.69
Jogging,-6.21,2.91,-2.49
Jogging,-0.27,3.45,-0.38
Standing,-7.89,6.05,-0.61
Standing,-5.94,7.5,1.31
Jogging,-7.78,-1.88,12.3
Jogging,-14.98,2.64,-1.69
Walking,5.24,9.66,-0.6537767
Standing,-0.84,9.38,2.6423476
Walking,1.27,9.85,1.4573772
Jogging,1.04,8.77,-1.9885708
Walking,16.66,18.01,8.076866
Standing,-1.12,9.92,0.11
Standing,-1.14,9.38,-0.42
Walking,-1.27,16.25,3.7864566
Walking,10.88,8.85,1.7978859
Walking,1.14,5.05,-3.26
Walking,8.47,5.9,-1.0351465
Standing,-0.89,9.51,2.7921712
Standing,-1.31,9.43,2.4516625
Walking,2.18,7.08,6.66
Jogging,-10.57,-2.96,0.15
Jogging,-5.6,3.38,0.95342433
Walking,18.2,19.34,10.72
Jogging,-13.57,11.69,-16.82
Jogging,-4.86,-8.12,-4.63
Jogging,5.94,18.58,5.37
Walking,-1.69,9.0,4.9
Jogging,-0.95,2.03,-1.27
Jogging,-5.71,9.47,10.57
Jogging,-18.35,3.26,-7.97
Standing,-1.42,9.34,2.4925237
Jogging,-17.88,-11.69,5.47538
Walking,-1.04,5.71,2.152015
Walking,4.1,6.82,-1.0351465
Jogging,3.87,5.05,-0.5
Jogging,-18.54,-3.83,4.02
Walking,7.89,6.85,0.8036005
Walking,-0.53,6.59,-4.37
Walking,-2.26,11.11,4.63
Jogging,-2.03,5.83,-9.28
Walking,5.012288,9.534244,-2.3426998
Jogging,-1.61,5.83,1.0351465
Walking,-1.57,8.92,-3.21
Jogging,-9.96,19.5,2.72
Walking,-0.04,16.25,2.5606253
Jogging,-2.49,14.94,13.1
Jogging,-0.89,19.57,5.325556
Standing,-0.42,9.92,1.04
Standing,-1.69,9.72,0.84446156
Standing,-3.21,8.39,-1.14
Standing,-1.5,9.77,0.61
Jogging,-9.38,2.18,0.65
Standing,-4.29,8.62,-1.18
Jogging,-7.67,-2.34,-2.87
Standing,0.93,10.04,0.65
Standing,-1.99,9.66,-0.99
Standing,-1.12,9.43,-0.53
Standing,-1.04,9.38,-0.53
Walking,-1.95,7.82,1.1849703
Standing,-1.84,9.28,0.61
Jogging,-9.04,12.6,-6.13
Walking,-3.38,18.35,-6.05
Jogging,-6.97,-4.06,-1.6889231
Standing,-1.33,9.89,-0.84
Walking,-2.45,16.21,6.09
Standing,-3.26,8.43,-1.14
Standing,-0.42,9.92,-0.57
Walking,6.78,12.26,9.28
Standing,-5.18,8.16,1.46
Standing,-3.21,8.5,-0.95
Standing,3.34,8.73,-0.19
Standing,-1.42,9.81,0.76
Walking,-0.27,13.57,-0.08
Walking,7.44,7.31,0.3405087
Walking,8.77,8.5,-1.1168685
Jogging,-6.93,1.76,-6.13
Walking,0.57,8.08,-1.8387469
Standing,0.04,9.85,1.46
Jogging,-19.61,-1.42,0.7218784
Jogging,-2.79,2.98,-5.8976107
Walking,8.85,7.5,2.5333846
Standing,6.09,7.12,-0.11
Walking,2.45,5.71,-3.445948
Walking,0.34,10.69,9.466142
Jogging,-5.33,10.34,-1.5
Standing,-1.18,9.58,2.72
Jogging,4.1,3.76,0.57
Jogging,-6.05,9.66,-1.4573772
Jogging,0.69,-2.37,-6.55
Standing,2.49,9.28,2.91
Walking,-2.07,1.12,-1.69
Jogging,1.08,3.76,-2.6014864
Standing,-2.03,9.72,1.42
Walking,-0.19,7.86,0.08172209
Standing,-0.23,9.92,1.38
Jogging,0.11,1.5,-0.6946377
Jogging,12.22,3.79,3.15
Jogging,-10.92,7.31,0.76
Standing,-1.18,9.43,-0.38
Standing,-0.57,9.43,2.4516625
Jogging,6.78,10.84,-0.6537767
Walking,6.17,13.44,2.15
Standing,-0.5,9.96,0.99
Walking,13.02,18.31,7.35
Jogging,-7.44,0.8,-9.08
Standing,0.04,9.89,-1.2258313
Walking,-15.64,13.76,8.31
Walking,-5.71,16.82,0.89
Walking,6.24,3.02,-0.7218784
Jogging,16.93,4.33,1.7297841
Standing,-1.42,9.85,0.65
Standing,-1.38,9.51,2.45
Jogging,5.43,5.48,1.1441092
Jogging,-7.7,-14.9,18.35
Walking,4.29,3.11,-0.46
Standing,-1.18,9.34,1.31
Standing,-7.59,6.32,1.23
Standing,-1.61,9.51,2.22
Walking,-4.33,1.88,6.4
Walking,-5.94,3.87,-0.23154591
Jogging,-0.34,16.89,2.91
Walking,12.79,6.47,3.34
Standing,3.64,9.3,-1.88
Standing,-0.53,9.47,2.6832085
Jogging,-12.49,14.75,0.88532263
Walking,17.24,-0.72,-3.98
Walking,-0.53,8.69,-0.34
Standing,-6.17,7.74,-0.38
Walking,-3.15,2.91,-1.0351465
Walking,-0.08,2.91,0.53119355
Walking,2.18,13.72,4.7126403
Jogging,0.89,-1.73,-0.89
Jogging,2.41,13.14,5.366417
Jogging,1.69,-0.84,-4.9
Standing,-2.26,9.7,-0.89
Standing,0.93,9.92,0.34
Jogging,-14.67,18.81,-12.11
Walking,0.89,3.45,-0.61291564
Walking,3.15,10.15,1.99
Jogging,4.71,16.66,-3.486809
Jogging,-1.76,-5.43,-2.6
Jogging,10.53,8.39,-0.57
Standing,-1.18,9.34,1.33
Jogging,-3.57,12.68,0.14982383
Walking,2.56,9.53,2.6014864
Jogging,10.69,0.8,-12.87
Standing,-4.99,8.39,-0.19
Jogging,-6.09,2.83,1.23
Walking,1.08,11.73,2.6014864
Standing,-1.46,9.43,2.6423476
Standing,-3.06,8.47,-1.27
Walking,-5.56,3.79,-4.8216033
Jogging,17.5,15.02,-2.87
Jogging,6.89,3.21,0.38136974
Walking,4.21,6.78,-1.4165162
Standing,-7.97,5.43,-1.31
Standing,-0.11,9.89,1.31
Standing,3.26,9.51,-1.8
Jogging,-19.23,-9.47,-2.96
Standing,-3.38,8.47,-1.18
Standing,-1.95,9.23,3.45
Standing,-1.57,9.43,2.87
Standing,-4.82,8.54,0.08
Jogging,7.01,1.08,-1.23
Standing,1.04,9.89,0.19
Jogging,16.04,19.57,-9.302697
Jogging,6.05,19.57,-2.6
Standing,-8.24,6.21,-1.14
Walking,2.11,5.05,1.73
Standing,11.41,4.9,3.3
Standing,2.56,9.3,2.87
Jogging,-10.0,19.15,-2.3018389
Standing,-2.18,9.28,0.89
Walking,-4.21,9.62,-3.95
Walking,1.23,14.82,-6.21
Jogging,5.75,6.74,-7.7363577
Standing,-8.62,4.71,-0.72
Walking,2.03,2.96,-2.7921712
Walking,1.12,12.07,-2.91
Jogging,5.09,-7.63,1.61
Jogging,7.67,14.06,-2.9556155
Standing,-3.15,8.47,-0.95
Walking,3.6,3.87,3.11
Standing,-1.53,9.92,1.1849703
Standing,-1.04,9.23,1.08
Jogging,14.71,3.26,4.099725
Standing,-7.5,6.51,0.57
Jogging,-10.27,-3.76,-5.6
Standing,-5.71,7.78,-1.27
Standing,-1.73,9.47,1.88
Walking,18.62,4.29,-15.09
Jogging,7.31,2.53,-0.11
Walking,-12.6,-5.13,-3.72
Jogging,6.89,19.46,-4.33
Walking,7.93,7.35,-2.37
Standing,-3.17,8.47,-0.95
Standing,10.38,6.66,3.21
Standing,2.11,9.28,0.38
Standing,-0.99,9.28,1.53
Standing,6.17,7.12,-0.04
Walking,0.89,15.47,4.71
Jogging,9.15,-5.9,-10.61025
Walking,8.69,16.93,4.44
Jogging,19.91,-8.81,-0.19
Walking,2.91,3.26,-2.53
Standing,4.14,9.47,0.95
Walking,2.91,8.66,0.95
Standing,6.43,7.16,-0.46
Jogging,3.17,10.57,4.944186
Standing,-1.33,9.47,2.96
Walking,2.87,5.56,2.3
Standing,-0.11,9.89,1.38
Standing,2.07,9.81,0.65
Standing,-1.08,9.47,-0.42
Standing,0.15,9.92,1.27
Standing,-1.5,9.81,0.65
Standing,1.04,9.96,-0.8
Walking,11.88,8.62,0.88532263
Jogging,6.32,9.23,9.997335
Jogging,15.24,3.11,3.5276701
Walking,1.61,4.6,-1.84
Walking,5.2,9.04,-1.54
Standing,-3.38,8.12,3.64
Standing,2.53,9.23,-0.69
Walking,-6.02,16.51,-4.52
Standing,-3.21,8.5,-1.14
Standing,-1.31,9.58,2.64
Walking,-5.75,3.6,-5.05
Walking,-3.45,9.28,-1.4165162
Standing,2.41,9.38,2.76
Jogging,4.25,-19.57,3.49
Standing,-1.18,9.34,1.08
Jogging,-0.95,-8.58,2.53
Jogging,-0.89,19.57,-2.3699405
Jogging,0.11,-1.12,-12.37
Standing,-0.11,9.89,1.33
Standing,-2.14,9.85,1.27
Jogging,-15.43,-0.38,0.15
Standing,-6.59,7.21,1.57
Jogging,-3.38,2.79,-11.18
Walking,1.76,9.7,0.3405087
Standing,-1.12,9.43,-0.34
Walking,6.44,10.19,-3.3642259
Walking,6.66,0.65,0.46309182
Walking,-1.23,4.52,0.6946377
Walking,7.21,12.68,3.8681788
Walking,0.3,1.14,-4.06
Walking,15.28,18.35,1.7978859
Standing,-0.08,9.92,0.84
Walking,-0.27,8.01,6.02
Standing,-1.5,9.85,1.0351465
Standing,-5.18,8.16,1.31
Walking,6.51,12.45,-0.57
Walking,3.26,11.26,0.23154591
Standing,-6.24,7.55,1.08
Jogging,-1.14,-1.42,-2.91
Standing,-1.12,9.38,1.31
Jogging,-6.51,6.59,10.12
Walking,6.78,11.54,2.1111538
Walking,-3.6,13.06,1.7297841
Jogging,-0.46,-1.53,0.8
Standing,-1.33,9.47,2.4108016
Standing,7.82,4.75,1.14
Standing,-4.82,6.55,0.5
Walking,-4.4,0.08,-4.0180025
Walking,0.46,2.49,-0.6537767
Jogging,-6.02,15.09,-10.42
Walking,-0.04,8.77,-1.04
Jogging,3.76,-4.21,-9.0
Standing,1.04,9.92,0.27
Jogging,5.134871,8.349273,1.1849703
Walking,4.99,6.82,-1.5
Jogging,17.43,6.17,-3.486809
Walking,-2.11,4.25,2.3426998
Standing,1.38,9.47,2.45
Standing,2.22,9.47,1.23
Jogging,6.7,8.43,-3.49
Jogging,11.37,-5.09,-1.4573772
Standing,-3.21,8.31,-1.08
Standing,-0.08,9.85,1.38
Walking,8.54,9.43,4.37
Standing,-5.63,7.78,-1.65
Standing,1.33,9.77,-1.56634
Jogging,17.86,18.96,-1.0351465
Standing,-1.33,9.51,2.87
Walking,-2.56,1.99,-3.34
Walking,-4.52,2.37,-1.73
Walking,4.9,3.06,-2.96
Walking,-1.73,7.93,-1.7570249
Walking,7.46,13.57,-0.08
Standing,2.72,9.62,1.04
Standing,-0.69,9.62,0.08
Jogging,6.17,18.31,-1.92
Walking,-1.84,12.26,-1.56634
Walking,0.42,8.5,-5.43
Walking,0.08,9.43,-2.91
Jogging,-1.69,0.93,1.1441092
Walking,1.31,8.39,1.1168685
Standing,-7.97,6.02,-1.08
Walking,-2.11,7.82,-1.46
Walking,0.5,16.21,5.13
Standing,0.38,9.72,-1.0351465
Standing,-1.14,9.38,2.96
Standing,-1.27,9.72,2.22
Jogging,-1.76,9.15,8.19945
Jogging,7.5,19.42,-1.1168685
Standing,-7.78,5.22,-1.23
Walking,19.23,-6.78,1.38
Jogging,-1.33,1.73,-4.9
Walking,14.98,17.27,4.2904096
Standing,-0.84,9.47,2.2201166
Walking,4.82,7.86,0.95
Standing,-1.18,9.7,1.08
Walking,-6.66,14.25,0.313268
Standing,-0.65,9.51,2.7649305
Standing,-3.26,8.54,-1.42
Jogging,1.92,-3.17,3.21
Walking,3.6,11.92,-1.334794
Standing,2.03,9.77,0.5
Standing,2.37,9.62,0.99
Jogging,-19.27,-19.11,0.08
Standing,-3.17,8.58,-1.23
Walking,9.66,17.58,17.24
Jogging,3.06,-13.95,-12.72
Walking,-2.14,10.19,-1.61
Walking,-3.17,6.78,7.25
Jogging,-0.61,10.69,0.46
Standing,2.6,9.58,1.27
Jogging,-0.38,0.53,-6.13
Walking,2.72,6.82,-1.3075534
Standing,-6.63,7.12,1.57
Walking,-8.54,15.94,-7.9270425
Jogging,3.49,3.17,-6.13
Standing,0.34,10.0,-0.88532263
Walking,0.19,-3.79,-7.31
Standing,-0.99,9.34,1.27
Jogging,-9.53,8.01,-6.66035
Standing,-1.12,9.3,2.8738933
Walking,5.8567495,16.358038,5.366417
Walking,0.27,-2.56,-7.27
Jogging,1.23,13.76,6.02
Standing,0.04,9.92,1.46
Standing,0.57,10.0,-0.9942854
Standing,-6.74,6.89,-0.84
Standing,1.08,9.89,0.27
