activity,x-axis,y-axis,z-axis
Walking,0.57,1.04,-1.8387469
Standing,-6.55,7.27,1.42
Standing,-1.12,9.53,2.91
Walking,-6.74,14.82,-1.334794
Jogging,2.26,19.57,-13.17
Jogging,2.45,3.6,-6.4015636
Jogging,17.54,18.62,2.152015
Walking,8.69,6.74,1.3756552
Standing,0.89,9.96,0.27
Walking,0.72,13.4,-1.7570249
Walking,0.89,8.12,4.3312707
Walking,1.99,7.7,-1.4573772
Jogging,2.11,-1.33,1.95
Walking,-1.04,7.97,-0.7627395
Standing,-2.07,9.62,-1.08
Jogging,-0.72,18.16,1.6889231
Standing,0.23,9.85,0.89
Standing,3.64,9.3,-1.92
Jogging,-3.49,3.49,7.3549876
Standing,6.24,6.7,-0.11
Jogging,2.45,-5.75,-3.34
Standing,2.18,9.34,0.3
Walking,4.33,10.0,-0.3405087
Standing,0.99,9.92,0.31
Walking,-0.95,5.67,2.4516625
Standing,-4.21,8.58,-1.57
Standing,-0.11,9.92,0.99
Standing,1.61,9.7,0.84
Walking,-4.25,9.62,-2.72
Standing,-7.89,5.43,-1.18
Jogging,13.44,2.6,-7.12
Walking,10.38,-0.19,-6.93
Standing,-1.23,9.7,2.3
Walking,2.22,8.35,-3.3
Jogging,1.5,13.59,1.53
Jogging,4.67,2.98,5.05
Jogging,12.41,2.83,-1.76
Standing,0.99,9.96,0.23
Walking,-1.8,10.15,-0.15
Jogging,3.95,14.1,6.3607025
Walking,-0.34,1.31,0.313268
Walking,0.23,9.0,-0.46
Standing,-0.11,10.04,0.46
Jogging,18.12,16.59,-10.079058
Jogging,12.87,3.38,6.09
Standing,-8.12,5.24,-0.72
Walking,-2.49,2.98,-1.69
Standing,-1.46,9.43,2.4516625
Walking,2.37,8.62,-0.23154591
Walking,0.99,9.53,1.334794
Standing,-1.14,9.81,0.5
Standing,1.04,9.89,0.34
Jogging,-19.23,10.34,3.02
Walking,-0.38,11.14,-1.69
Jogging,14.6,15.47,-0.84446156
Jogging,8.28,-1.57,1.7297841
Walking,-6.63,12.49,4.59
Jogging,13.82,19.57,7.9270425
Jogging,2.07,8.62,3.68
Jogging,0.99,18.73,-0.57
Walking,0.53,5.52,1.23
Walking,2.56,7.93,-2.56
Standing,-1.27,9.85,0.93
Standing,-0.95,9.43,2.87
Jogging,-4.33,19.5,8.54
Walking,4.4,9.72,0.38136974
Standing,3.41,9.15,0.65
Jogging,-7.59,19.57,1.1168685
Jogging,-0.19,4.29,-1.8
Jogging,-4.63,16.04,-1.6480621
Standing,-1.18,9.38,1.31
Walking,-0.3,17.12,3.718355
Standing,-0.95,9.62,1.31
Jogging,-3.02,1.31,-0.46309182
Walking,-0.19,15.51,0.15
Jogging,-2.37,-0.04,-4.25
Jogging,2.72,3.76,-2.8738933
Standing,-0.3,10.19,-0.46309182
Standing,-3.26,8.54,-1.18
Jogging,7.86,2.03,-1.879608
Jogging,1.69,12.15,2.11
Jogging,0.42,-2.3,1.23
Walking,6.7,5.9,-1.9477097
Jogging,8.28,-0.08,-1.1849703
Jogging,9.11,8.66,-3.3642259
Jogging,-19.23,1.88,-0.23
Jogging,-3.11,14.33,-1.42
Jogging,-9.47,19.57,6.0882955
Walking,-5.05,12.83,-4.99
Standing,2.91,9.43,-0.19
Walking,7.4,11.22,1.27
Standing,1.42,10.0,-1.7297841
Jogging,18.62,19.46,7.668256
Walking,-1.95,4.75,-0.57
Jogging,14.02,-6.28,5.24
Jogging,-2.3,0.38,-11.836082
Walking,1.61,10.04,-0.040861044
Walking,7.55,8.24,-1.2666923
Walking,-8.66,13.53,-2.91
Jogging,0.84,0.31,1.7978859
Standing,-1.27,10.0,4.25
Standing,0.95,9.92,0.27
Jogging,4.56,19.57,-8.471856
Standing,-5.33,8.05,-1.23
Standing,-1.08,9.53,2.2201166
Standing,-7.4,6.55,-0.15
Standing,0.04,9.92,1.31
Standing,2.22,9.43,2.72
Walking,-1.92,6.78,-2.64
Walking,0.0,5.09,-1.1441092
Jogging,-4.94,13.38,5.18
Standing,-1.18,9.85,-0.99
Walking,-1.14,2.34,-4.1814466
Jogging,2.68,19.57,0.5720546
Jogging,7.55,-9.47,-0.7218784
Walking,3.45,8.54,-2.3018389
Standing,-5.05,8.35,-0.11
Standing,-1.14,9.43,-0.38
Walking,15.64,1.54,2.152015
Standing,-0.57,9.62,3.11
Jogging,-17.43,1.8,-3.76
Jogging,-19.23,15.09,1.84
Standing,-5.18,8.05,-1.18
Jogging,-10.0,19.99,-1.8
Standing,-5.09,8.31,-0.34
Jogging,4.79,8.58,-6.36
Standing,-4.52,8.5,0.19
Standing,-1.31,9.34,0.99
Standing,-8.05,5.98,-0.15
Walking,3.9499009,7.164303,-0.50395286
Standing,-0.99,9.38,2.6832085
Walking,-17.77,-11.73,15.51
Walking,-8.62,7.4,-6.36
Jogging,-5.67,19.57,5.8567495
Walking,-5.18,0.95,-0.57
Standing,0.19,9.11,1.84
Jogging,-6.51,-2.72,-2.64
Standing,-0.99,9.77,1.38
Standing,2.34,9.38,2.76
Standing,2.49,9.38,2.79
Standing,2.75,9.11,-0.5
Jogging,-0.3,19.57,-2.72
Standing,-1.5,9.62,-0.95
Jogging,-0.8,2.15,-14.86
Walking,0.15,4.6,-2.5333846
Walking,2.72,17.88,-0.11
Jogging,-17.43,8.96,4.86
Jogging,18.62,17.97,-2.9556155
Jogging,-7.55,-14.29,-9.43
Walking,3.41,11.41,-0.19
Walking,3.45,1.57,0.6537767
Jogging,3.83,0.27,10.0
Standing,0.99,9.92,0.34
Walking,0.23,4.48,2.5606253
Walking,-4.79,13.29,-3.1463003
Standing,-5.33,8.24,1.23
Jogging,2.26,-7.44,1.69
Walking,-2.11,2.07,-0.42
Standing,-1.23,9.47,2.83
Jogging,-9.47,2.98,-3.173541
Standing,-7.86,6.7,0.65
Standing,-7.5,6.44,1.14
Standing,-0.19,9.85,1.46
Walking,5.48,1.27,5.22
Jogging,9.92,0.53,5.22
Walking,-6.05,15.43,-15.32
Jogging,-6.93,6.44,0.8036005
Jogging,-3.15,-3.6,5.56
Walking,12.03,7.7,-2.9556155
Walking,6.28,3.64,0.19
Walking,5.71,11.69,5.83
Walking,0.72,7.46,-0.6537767
Jogging,2.26,-6.59,-13.33432
Jogging,15.55,19.57,-2.68
Walking,-4.06,10.53,0.5
Standing,2.18,9.89,1.0760075
Standing,-1.99,9.62,-1.69
Walking,-6.17,0.76,-2.3426998
Standing,2.34,9.53,1.38
Jogging,16.55,15.47,7.55
Jogging,-19.23,-14.79,-1.57
Jogging,10.27,0.34,-7.31
Standing,0.04,9.85,1.42
Standing,-1.04,9.7,3.21
Walking,14.1,12.95,11.5
Walking,17.5,-0.84,5.7886477
Walking,4.33,11.99,4.2904096
Walking,5.79,11.88,-4.71
Jogging,4.71,18.96,-18.07
Walking,-0.38,9.89,-0.46309182
Standing,-7.7,5.67,-1.38
Walking,-0.76,8.05,-0.6537767
Standing,-1.12,9.34,2.7921712
Standing,3.64,8.85,-0.15
Walking,0.23,7.4,1.33
Standing,-0.95,9.38,-0.57
Standing,0.99,9.89,0.27
Standing,-5.33,8.12,-1.31
Standing,-0.93,9.28,1.38
Standing,-1.04,9.43,-0.42
Walking,2.49,8.58,-2.2609777
Walking,-2.22,8.54,-0.5720546
Standing,-5.79,8.01,-1.38
Standing,-0.99,9.43,-0.27
Standing,-1.57,9.77,0.57
Standing,-1.61,9.77,0.92618364
Standing,-3.87,10.12,-0.38
Walking,0.65,13.33,4.630918
Jogging,-2.18,7.74,1.6889231
Standing,-0.95,9.72,1.42
Standing,6.97,6.55,1.5
Jogging,3.17,0.57,-1.27
Jogging,-16.47,13.53,-7.16
Jogging,0.42,6.36,2.5606253
Walking,1.42,12.6,1.7570249
Standing,-8.12,5.48,-0.89
Standing,3.53,9.34,-1.92
Jogging,-0.53,-5.82,-7.93
Walking,11.56,5.28,0.5
Walking,-2.34,16.09,1.84
Jogging,-1.5,-2.79,2.53
Standing,-0.42,9.89,1.08
Jogging,3.83,-4.99,3.405087
Jogging,-1.65,8.39,4.29
Walking,3.72,7.06,-1.920469
Walking,0.42,4.75,1.27
Jogging,6.21,-2.34,0.61
Standing,-0.95,9.58,2.76
Standing,-1.31,9.34,1.27
Walking,-0.11,9.77,-0.72
Standing,-2.03,9.66,-0.89
Standing,-1.95,9.66,-0.95
Jogging,7.21,13.87,4.1
Standing,-7.97,5.52,-0.93
Jogging,1.38,16.44,8.853226
Walking,-4.37,15.43,10.378705
Standing,-1.12,9.47,-0.46
Jogging,-5.98,17.08,-1.525479
Jogging,19.53,19.57,-8.5
Standing,-5.13,8.24,1.46
Jogging,4.33,19.57,-6.21
Walking,9.89,0.11,-6.89
Standing,-3.57,8.54,-1.38
Standing,1.46,10.08,0.72
Walking,5.56,13.33,-1.08
Walking,-5.82,16.51,0.8036005
Jogging,3.98,-4.14,-1.18
Standing,-1.65,9.72,0.65
Walking,4.18,13.44,0.76
Standing,-1.8,9.19,2.91
Standing,-0.8,9.62,2.98
Jogging,-9.11,2.96,-10.65
Walking,-0.8,8.89,-8.2
Jogging,-7.5,9.62,-7.6954966
Walking,1.18,12.03,0.6946377
Walking,6.02,11.88,0.99
Standing,-4.86,8.47,-0.27
Walking,1.99,5.33,-1.1168685
Jogging,1.31,18.66,-3.15
Walking,6.05,6.97,-0.50395286
Walking,2.07,9.3,-1.31
Standing,-7.01,6.32,-0.23
Standing,-1.31,9.96,2.03
Standing,-0.15,9.85,0.99
Walking,-1.95,3.15,0.53119355
Jogging,-13.1,2.6,-0.23154591
Standing,-1.42,9.66,1.12
Walking,4.33,6.51,0.04
Walking,0.93,14.48,5.48
Jogging,-18.89,10.5,-14.21
Jogging,-12.22,19.57,-8.921328
Jogging,14.06,17.2,1.99
Standing,4.06,8.05,0.76
Jogging,14.71,13.53,12.912089
Jogging,2.41,8.16,2.6
Standing,-1.08,9.43,-0.42
Jogging,7.08,-1.08,-3.26
Jogging,2.75,13.91,1.61
Jogging,0.5,16.09,-3.91
Standing,-1.18,9.72,1.61
Walking,-6.13,16.78,4.1
Jogging,-4.71,2.72,-1.65
Jogging,0.23,-7.12,-1.73
Walking,4.67,4.6,3.99
Standing,0.23,9.92,-0.19
Walking,6.09,-8.27,-0.72
Jogging,-0.69,-6.13,-4.099725
Walking,4.4,11.37,2.3018389
Walking,1.61,6.85,-3.9771416
Standing,-0.99,9.3,1.42
Jogging,-4.06,-5.67,-1.54
Walking,3.68,4.33,3.636633
Standing,-0.61,9.66,1.76
Standing,-5.94,7.78,1.42
Walking,-7.74,10.12,-2.11
Walking,7.97,16.36,-3.5957718
Standing,1.73,9.3,3.636633
Walking,5.33,8.81,-2.2201166
Jogging,-1.38,-1.04,-9.956474
Walking,9.7,4.37,0.9942854
Walking,-0.8,4.6,4.7943625
Standing,-1.65,9.62,1.0351465
Jogging,-19.61,-12.83,-4.02
Walking,2.18,13.1,10.08
Standing,7.08,5.09,3.3
Jogging,-3.02,6.09,6.701211
Jogging,-5.28,19.57,-0.61
Jogging,16.63,17.69,-7.9270425
Standing,-0.65,9.92,0.8
Walking,9.38,-11.54,-9.15
Jogging,-4.0588636,9.507003,-3.8681788
Standing,0.95,9.92,0.34
Standing,6.43,5.24,-0.72
Walking,-7.86,0.34,1.65
Walking,8.69,19.15,2.6832085
Walking,7.12,12.68,-0.42
Standing,1.08,9.85,0.31
Standing,2.45,9.34,2.83
Jogging,-16.85,3.83,15.02
Standing,-6.82,7.5,1.8
Jogging,-2.07,19.57,4.2086873
Walking,1.8,5.48,-1.0351465
Standing,-0.99,9.43,-0.53
Standing,-6.97,11.18,1.12
Jogging,2.41,-7.86,6.21
Standing,1.04,9.92,0.27
Walking,5.18,8.54,-0.040861044
Walking,-4.6,5.83,-1.84
Standing,-1.08,9.34,1.12
Jogging,-10.15,5.37,5.94
Jogging,-5.98,12.34,-0.84
Standing,1.69,10.15,0.95342433
Walking,-2.79,9.81,-0.95
Jogging,19.34,19.76,0.15
Standing,1.57,9.96,0.7218784
Standing,-5.33,8.05,-0.76
Jogging,-10.8,2.07,3.79
Walking,3.41,2.07,0.50395286
Standing,0.08,9.81,1.57
Jogging,3.41,4.82,5.284695
Walking,-1.33,5.33,-4.44
Standing,-1.46,9.34,-0.31
Standing,-1.14,9.38,-0.38
Standing,-1.33,9.51,2.87
Walking,13.87,19.57,-7.93
Standing,-5.09,8.28,-0.46
Walking,5.86,14.48,-0.46
Walking,-5.63,9.53,1.65
Standing,1.95,9.89,0.53119355
Jogging,-4.67,6.4,-1.2666923
Standing,-0.34,9.92,-0.5
Jogging,-5.2,19.0,-12.15
Walking,4.94,6.93,-2.3699405
Walking,1.95,6.74,-3.486809
Jogging,13.63,-7.04,11.65
Standing,0.95,9.96,0.31
Standing,3.83,8.05,-0.08
Walking,-0.8,13.99,2.5333846
Jogging,10.15,-4.02,2.87
Jogging,-1.38,17.86,5.829509
Standing,2.53,9.3,2.87
Standing,-1.99,9.62,-1.08
Walking,3.95,9.53,1.76
Jogging,5.01,19.5,1.99
Jogging,-16.13,8.31,6.2108784
Jogging,16.63,9.04,-0.19068487
Jogging,-7.5,11.84,14.79
Standing,-1.73,9.77,0.34
Standing,-1.27,9.38,2.4516625
Walking,4.25,9.51,-2.07
Walking,10.69,8.12,-1.73
Standing,-5.28,8.01,-0.11
Jogging,-11.5,20.04,1.08
Standing,-5.41,7.86,-1.46
Standing,-1.12,9.38,-0.42
Walking,-2.98,17.43,13.593107
Walking,11.73,6.09,0.89
Standing,-1.14,9.34,1.27
Standing,-1.33,9.7,0.72
Jogging,1.54,7.16,-4.399372
Standing,-1.31,9.38,2.3
Standing,-2.07,9.72,1.27
Jogging,6.63,-7.01,1.56634
Walking,8.66,6.44,0.15
Jogging,-17.88,3.6,13.02
Jogging,14.48,-0.84,18.12
Walking,3.45,3.87,1.5
Jogging,-6.78,3.83,8.05
Walking,8.31,4.29,-0.23154591
Standing,-5.18,8.28,-0.93
Jogging,-13.48,-2.18,-3.45
Standing,-1.99,9.66,-0.99
Walking,2.6,4.63,-1.879608
Walking,9.72,-6.55,-5.67
Jogging,3.17,3.83,-0.61
Walking,0.19,16.74,1.04
Standing,-1.18,9.89,-0.89
Walking,0.27,5.41,2.6423476
Walking,5.7477865,17.474907,6.3198414
Standing,-1.53,9.81,1.08
Walking,0.5,3.41,-4.0588636
Jogging,4.4810944,5.5162406,2.2201166
Standing,-0.84,9.53,2.7240696
Jogging,-7.82,-19.61,4.02
Walking,0.65,4.86,7.63
Standing,-4.86,8.24,-1.57
Standing,1.53,8.89,-1.23
Walking,4.21,16.04,2.4108016
Walking,7.5,-1.38,-6.24
Jogging,10.38,5.05,4.52
Jogging,-2.98,5.09,-1.2666923
Jogging,-0.65,7.55,0.27240697
Jogging,-3.83,-3.79,-9.77
Standing,0.04,9.85,1.46
Walking,-1.12,10.12,-0.8
Walking,-5.83,12.45,13.72
Standing,2.34,9.53,0.99
Jogging,-1.8387469,-5.6252036,0.84446156
Jogging,1.61,-0.95,-0.53119355
Standing,-5.52,8.08,-1.54
Jogging,-7.25,13.67,-12.489859
Standing,-1.76,9.89,0.19068487
Standing,-1.14,9.43,-0.31
Jogging,-8.54,0.11,-2.96
Jogging,-1.08,15.02,15.32
Standing,-1.33,9.19,1.92
Jogging,4.75,-10.42,-12.15
Jogging,0.27,1.23,2.4516625
Walking,-4.1,3.38,3.3
Standing,-1.23,9.34,1.18
Walking,10.73,9.72,-2.4516625
Jogging,5.24,-4.75,-13.29
Walking,-5.09,5.43,-1.31
Standing,-2.03,8.96,0.89
Walking,2.11,10.8,0.9942854
Jogging,-0.42,1.84,-6.28
Standing,-1.8,9.81,0.34
Standing,0.99,9.92,0.27
Jogging,-7.93,-6.05,-7.12
Walking,-1.57,12.79,1.6480621
Standing,-0.72,9.47,2.7649305
Standing,-8.28,6.09,0.38
Jogging,11.8,2.34,6.17
Jogging,-5.43,15.17,-8.47
Standing,0.99,8.92,-1.38
Walking,2.15,8.35,1.3756552
Walking,-0.76,9.15,-6.51
Walking,1.65,9.62,1.334794
Jogging,-19.23,12.15,12.98
Jogging,-6.78,7.59,6.78
Jogging,-3.34,-1.27,0.95
Walking,7.44,6.32,0.69
Walking,5.71,9.0,-4.2086873
Jogging,-7.12,-5.24,-2.64
Standing,-1.46,9.53,3.02
Standing,-1.08,9.58,2.49
Walking,-5.83,8.43,-2.18
Standing,-1.53,9.81,0.46
Jogging,9.43,9.92,15.36
Standing,-1.12,9.92,-0.84
Jogging,-18.5,9.92,-1.73
Jogging,-3.87,-1.69,0.6537767
Standing,2.49,9.34,2.79
Walking,9.08,15.83,4.9850473
Standing,-6.05,7.63,-0.84
Standing,-1.14,9.3,1.08
Standing,2.49,9.34,2.87
Walking,1.69,8.08,-2.45
Jogging,15.28,17.88,4.14
Walking,-2.64,10.0,-0.6946377
Walking,7.78,17.86,-5.6252036
Walking,-4.56,15.32,-2.18
Jogging,3.53,12.6,-6.09
Jogging,5.71,7.25,-0.04
Standing,8.2,4.52,1.46
Standing,-1.46,9.43,2.4516625
Jogging,3.11,10.5,-9.19
Walking,5.18,8.01,-3.15
Jogging,-7.97,17.62,3.15
Jogging,-2.68,3.6,1.8
Standing,-0.91,10.92,2.37
Jogging,8.05,18.09,3.759216
Standing,-1.08,9.66,2.41
Jogging,5.41,-4.18,-1.65
Walking,0.72,12.07,-0.23
Walking,9.19,9.81,2.9147544
Walking,-0.65,13.76,0.3405087
Walking,1.33,9.08,6.1700177
Standing,-1.57,9.53,2.83
Jogging,11.37,19.53,3.636633
Walking,5.98,10.5,0.38136974
Walking,-2.34,18.66,-5.5162406
Jogging,-0.84,19.57,-3.21
Jogging,17.47,12.83,-0.42223078
Standing,-4.63,8.01,-1.14
Jogging,-14.33,-4.63,2.96
Jogging,-15.66,12.64,7.0553403
Walking,-0.84,17.35,0.42223078
Standing,7.65,4.52,2.53
Walking,3.11,8.73,2.1792557
Walking,2.79,1.42,-1.6889231
Standing,-4.71,8.54,-0.5
Standing,-1.14,9.34,2.7649305
Walking,4.2086873,9.575105,-0.19068487
Jogging,14.06,12.68,-2.96
Jogging,0.34,-2.37,-0.72
Walking,-2.64,0.93,-4.2495484
Walking,-5.22,10.65,-5.37
Jogging,5.05,1.95,3.759216
Walking,1.04,10.95,-3.76
Walking,-5.82,8.05,-1.1849703
Standing,3.41,9.38,-2.18
Jogging,-1.53,-4.82,10.88
Standing,2.53,9.53,0.99
Jogging,19.31,2.98,12.980191
Walking,-3.72,6.78,0.5
Walking,0.5,11.45,0.99
Jogging,8.08,6.51,-2.14
Standing,-3.11,9.81,1.23
Jogging,-1.65,-2.11,1.88
Jogging,-18.5,17.58,-1.76
Standing,0.08,9.72,-0.08
Standing,-1.27,9.34,1.18
Jogging,19.57,19.57,-10.19
Walking,1.95,0.84,-2.56
Jogging,10.42,17.67,-5.52
Walking,4.33,5.71,-0.0
Jogging,-1.14,2.34,14.056199
Jogging,-18.35,-14.52,-3.11
Standing,-1.65,9.89,0.15
Jogging,-12.49,13.44,-4.1814466
Standing,-1.73,9.38,2.41
Standing,-1.46,9.7,0.95342433
Standing,-1.88,9.72,1.31
Walking,-4.06,9.51,2.9556155
Walking,-6.13,10.27,-1.3756552
Jogging,0.93,1.99,-1.6480621
Standing,-2.07,9.62,-0.95
Standing,0.04,9.89,1.31
Jogging,-9.96,-2.18,-2.37
Jogging,0.99,1.61,2.03
Standing,5.82,6.97,-0.04
Standing,-7.35,6.63,0.34
Standing,-0.95,9.81,0.11
Standing,-1.08,9.66,2.6
Standing,-7.44,6.47,0.23
Standing,-1.5,9.66,0.84
Jogging,-3.79,4.79,12.79
Jogging,13.29,-16.21,1.57
Standing,-1.18,9.34,1.27
Standing,1.08,9.92,0.15
Standing,0.27,9.38,1.61
Standing,-3.91,8.89,-1.5
Jogging,-2.87,5.48,8.96
Standing,3.34,9.47,-1.8
Standing,-3.38,8.39,-1.18
Jogging,-4.06,0.95,-3.6774938
Standing,1.42,9.85,0.31
Standing,2.18,8.96,-0.5
Jogging,-3.17,-0.5,-1.8387469
Jogging,-5.2,12.22,3.3778462
Standing,-0.84,9.47,2.6423476
Walking,15.62,4.4,0.15
Jogging,2.34,4.44,-1.42
Standing,-1.95,9.58,-1.04
Standing,0.19,9.85,1.33
Standing,-0.3,9.92,0.93
Walking,-2.87,0.84,0.8036005
Walking,-1.84,6.82,-2.56
Walking,-7.46,19.23,-0.6946377
Jogging,4.86,5.56,1.27
Jogging,-5.86,4.06,-6.51
Standing,-0.93,9.34,-0.65
Standing,-8.08,5.56,-0.72
Jogging,-8.308413,19.57244,5.5571017
Standing,-2.03,9.66,-1.12
Jogging,-0.99,1.76,1.27
Standing,-3.21,8.47,-1.23
Jogging,-4.48,12.72,-0.99
Jogging,7.35,19.57,3.7864566
Standing,2.41,9.34,2.87
Walking,6.2789803,13.33432,-2.6832085
Standing,-7.16,6.82,-0.99
Walking,-4.63,7.08,-0.53
Walking,4.37,15.24,2.5606253
Jogging,19.61,2.3,-1.84
Jogging,-1.99,10.34,-0.72
Jogging,0.95,-5.37,1.3075534
Standing,7.97,4.75,0.91
Standing,-1.18,9.92,-0.8
Walking,1.42,9.3,-0.0
Standing,-1.08,9.43,-0.5
Standing,-0.38,10.0,0.72
Jogging,-19.15,19.84,0.34
Jogging,-0.23,5.43,-2.6
Standing,-0.84,9.43,2.7240696
Walking,3.95,12.79,1.7978859
Standing,-1.33,9.77,0.92618364
Jogging,-0.04,2.26,1.9477097
Walking,7.06,5.52,-8.05
Jogging,-4.9,2.6,-5.82
Standing,-1.04,9.51,2.96
Jogging,12.15,15.4,-2.9556155
Jogging,-8.08,10.46,0.14982383
Walking,-3.64,12.03,0.8
Jogging,-6.4,-2.26,-3.9090397
Standing,2.49,9.3,2.87
Walking,11.65,3.26,0.10896278
Jogging,0.23,3.87,0.89
Jogging,-2.37,-4.86,-6.51
Jogging,-2.64,-5.82,-0.31
Walking,3.68,8.66,3.17
Walking,-0.38,8.31,-1.2666923
Standing,2.79,9.51,1.18
Standing,-6.47,7.5,1.46
Standing,-1.04,9.43,-0.46
Standing,-6.28,7.46,1.69
Walking,5.94,4.48,-0.7218784
Jogging,1.61,2.22,0.89
Walking,-3.45,11.69,4.630918
Jogging,0.84,0.99,-0.08172209
Jogging,-2.6,2.98,1.27
Walking,2.26,10.95,7.46
Standing,0.38,10.12,-0.76
Walking,1.27,2.49,-1.88
Walking,8.54,0.46,-7.65
Jogging,18.01,19.5,-0.6946377
Jogging,9.66,15.24,5.938472
Standing,-0.42,9.89,0.72
Standing,-1.33,9.3,1.23
Walking,2.96,12.26,1.9477097
Jogging,2.68,-1.92,3.68
Walking,5.71,-5.13,-2.6
Walking,1.84,4.82,-2.3
Jogging,-2.64,-3.79,6.17
Jogging,-2.18,7.27,-0.65
Jogging,-8.54,18.43,-0.53
Jogging,0.19,5.94,-2.9147544
Walking,-2.45,9.23,2.1111538
Walking,12.11,5.13,2.49
Standing,-5.56,7.89,-1.08
Walking,11.22,3.26,1.2666923
Walking,-2.49,3.21,5.71
Walking,-5.09,19.11,-1.0760075
Walking,12.76,1.92,2.45
Walking,10.8,3.41,-2.9556155
Jogging,-16.55,19.53,-5.94
Jogging,-4.9,-2.96,-0.57
Jogging,4.25,-6.78,-5.6252036
Standing,-1.04,9.81,1.88
Walking,-1.27,4.21,-1.95
Standing,-0.08,10.0,2.56
Standing,-0.08,9.89,-1.607201
Walking,-3.87,0.93,-1.23
Walking,-0.72,5.9,2.03
Jogging,2.87,2.53,-4.1814466
Walking,-5.18,10.61,1.2666923
Jogging,1.18,7.74,-4.71
Walking,2.49,1.04,-3.53
Standing,0.08,9.81,1.42
Walking,-4.82,5.05,0.31
Standing,-2.03,9.53,-0.91
Walking,-1.42,5.09,-1.56634
Walking,-1.95,6.85,1.6480621
Walking,18.5,19.42,-2.34
Standing,-1.53,9.66,1.3075534
Jogging,8.62,0.15,-0.9125633
Jogging,-5.98,19.57,7.8861814
Walking,3.68,9.58,-3.445948
Jogging,-9.11,10.88,0.27240697
Jogging,-8.77,-3.95,17.92
Jogging,0.08,2.56,0.313268
Walking,-4.79,1.61,-4.140586
Standing,2.03,10.0,-1.33
Standing,1.46,9.89,1.2258313
Walking,-4.25,4.48,-0.53
Walking,1.08,11.22,12.789507
Standing,-0.27,9.96,0.65
Jogging,-6.02,11.3,-7.246025
Jogging,-13.4,12.98,-8.390134
Walking,-0.95,15.98,2.5333846
Walking,6.47,3.26,-0.84
Jogging,3.38,15.7,2.07
Standing,-1.5,9.47,2.4925237
Standing,-5.28,8.2,1.57
Standing,1.12,9.96,-0.8036005
Standing,-5.52,7.63,-2.07
Standing,-5.09,8.47,0.0
Walking,0.72,14.18,-1.95
Standing,-0.42,9.89,0.95
Jogging,-2.37,-1.53,-2.79
Jogging,-13.67,1.92,8.39
Jogging,9.7,13.14,4.02
Standing,-0.72,9.62,1.5
Standing,1.92,9.85,0.69
Walking,-0.89,19.19,-3.06
Walking,6.51,7.35,2.68
Jogging,-19.23,-1.95,-1.27
Standing,6.05,7.01,-0.04
Walking,14.37,2.37,-11.14
Standing,-5.63,7.82,-1.27
Standing,-1.46,9.72,0.69
Jogging,-19.27,0.31,-0.84
Walking,-1.12,11.65,4.86
Standing,2.3,9.38,0.84
Jogging,14.29,19.57,-9.3
Standing,0.04,9.89,1.38
Standing,0.15,10.08,-1.3075534
Walking,-6.09,6.24,3.8273177
Jogging,5.6,4.48,7.31
Jogging,-1.14,6.13,0.5
Walking,9.3,-8.12,-8.16
Standing,-0.15,9.89,1.46
Standing,-0.3,9.96,0.61
Walking,1.69,12.26,0.23
Standing,-0.91,9.43,2.7240696
Standing,0.27,10.23,-1.4982382
Walking,5.37,7.16,-5.09401
Jogging,-15.85,18.89,-4.0588636
Jogging,6.89,14.1,5.18
Standing,-0.95,9.96,-0.5
Jogging,0.91,-5.86,-4.29
Walking,5.63,10.5,-0.10896278
Standing,7.55,5.09,1.14
Standing,0.0,10.0,-0.42
Jogging,-5.09,5.9,-9.112013
Standing,1.57,9.92,0.92618364
Jogging,12.95,9.66,6.2108784
Standing,-5.41,7.93,-1.23
Walking,6.89,8.01,0.50395286
Walking,1.42,6.93,-3.83
Standing,-1.38,9.81,0.9942854
Standing,-1.27,9.58,1.0760075
Walking,2.6,18.39,8.54
Standing,-1.5,9.81,0.57
Standing,3.41,9.38,-2.14
Standing,-0.91,9.77,1.31
Standing,0.31,9.81,0.42
Jogging,-0.76,3.6,-1.46
Walking,1.5,5.13,4.140586
Jogging,0.72,6.24,0.53
Jogging,13.14,-5.75,-1.2258313
Jogging,1.54,7.21,2.87
Walking,8.16,4.52,-3.17
Jogging,-1.84,6.85,6.0201936
Standing,-1.04,9.43,-0.42
Walking,12.41,12.03,0.27
Jogging,0.23154591,5.325556,-1.6480621
Standing,-0.3,10.0,0.8
Jogging,-3.15,18.54,-0.93
Walking,-0.65,14.94,3.7864566
Walking,1.12,11.88,-1.56634
Standing,-1.38,9.66,-1.18
Standing,1.92,9.66,1.12
Standing,-0.91,9.66,2.72
Jogging,-19.57,-19.3,1.88
Walking,-5.71,4.44,2.83
Standing,-1.08,9.38,1.27
Standing,-1.53,9.81,0.72
Standing,6.02,7.01,0.0
Standing,1.38,10.04,0.8036005
Standing,-0.5,9.89,1.12
Jogging,-13.02,3.26,10.88
Jogging,0.84446156,2.4925237,6.932757
Jogging,11.03,15.05,7.246025
Walking,8.08,14.86,15.83
Standing,-1.12,9.53,2.76
Jogging,-2.18,-0.3,-1.31
Walking,3.99,11.03,1.3756552
Walking,-6.02,4.14,5.28
Walking,3.83,3.76,1.334794
Standing,-0.42,9.96,-0.53
Standing,-2.07,9.77,0.08
Walking,2.72,8.77,-0.46309182
Jogging,-7.78,13.53,13.72
